,Date,dly_rtn
151,2011-02-03,-0.012949039264828821
152,2011-02-04,-0.007194244604316502
153,2011-02-07,-0.01662404092071612
154,2011-02-08,0.06155179887299522
155,2011-02-09,-0.0522662311147406
156,2011-02-10,0.0004308487720809939
157,2011-02-11,0.0012919896640828377
158,2011-02-14,-0.00731182795698937
159,2011-02-15,-0.010398613518197486
160,2011-02-16,0.08274956217162877
161,2011-02-17,-0.04569348968863729
162,2011-02-18,-0.017796610169491633
163,2011-02-22,-0.05651423641069886
164,2011-02-23,-0.0018289894833105613
165,2011-02-24,0.03206596426935415
166,2011-02-25,0.04793608521970705
167,2011-02-28,0.011859381617958631
168,2011-03-01,0.0020929259104227604
169,2011-03-02,0.003341687552213868
170,2011-03-03,0.014154870940882525
171,2011-03-04,0.024220032840722494
